pleiades_id,place_label,place_type,min_date,max_date,geonames_id,geonames_label,geonames_feature_code,wikidata_qid,wikidata_label,wikidata_latitude,wikidata_longitude,tgn_id,tgn_label,tgn_latitude,tgn_longitude,has_wikidata_match,has_tgn_match,has_temporal_signal,is_fully_triangulated,is_full_chain_wikidata_tgn
520989,Chalkedon (river),river,-30,640,744906,,PPL,Q337381,Chalcedon,40.983333333333,29.033333333333,,,,,true,false,true,true,false
520989,Chalkedon (river),river,-30,640,744906,,PPL,Q932886,Kadıköy,40.986944444444,29.036666666667,,,,,true,false,true,true,false
520995,Chrysopolis,settlement,-550,640,738329,,PPL,Q326339,Üsküdar,41.01666667,29.01666667,,,,,true,false,true,true,false
520998,Constantinopolis,"urban, settlement",-1200,2100,745042,,ADM1,Q406,Istanbul,41.01,28.960277777778,,,,,true,false,true,true,false
520998,Constantinopolis,"urban, settlement",-1200,2100,745042,,ADM1,Q534799,Istanbul Province,41.012222222222,28.976111111111,1001052,Istanbul Province,41.012222222222,28.976111111111,true,true,true,true,true
520998,Constantinopolis,"urban, settlement",-1200,2100,745044,,PPLA,Q406,Istanbul,41.01,28.960277777778,,,,,true,false,true,true,false
521078,Megale/Pityodes/Prinkipos Ins.,island,-750,2100,750250,,ISL,Q989883,Büyükada,40.857777777778,29.12,,,,,true,false,true,true,false
524253439,Large Palaestra,"palaestra, plaza",-30,2100,10300430,Palestra,ANS,,,,,,,,,false,false,true,false,false
529700371,Aurelian Walls,city-wall,-30,2100,11856570,Mura Aureliane,ANS,,,,,,,,,false,false,true,false,false
529754545,Baptistry of Neon,church,300,2100,11920079,Battistero Neoniano,CH,,,,,,,,,false,false,true,false,false
530768,Achelous (river),river,-750,2100,265483,Acheloos River,STM,Q203923,Achelous River,39.676777777778,21.165583333333,,,,,true,false,true,true,false
530771,Actium,"shrine, monument",-750,300,265388,Áktion,FT,,,,,,,,,false,false,true,false,false
530771,Actium,"shrine, monument",-750,300,265389,Áktion,PEN,Q216551,Akri,38.953,20.768,,,,,true,false,true,true,false
530814,Assos?,unknown,-330,300,264420,Ássos,PPL,Q21500405,Nashar,39.3425,20.766111111111,,,,,true,false,true,true,false
530815,Astakos (Acarnania),settlement,-550,300,264416,Astakós,PPL,Q746362,Astakos,38.5357,21.0828,,,,,true,false,true,true,false
530816,Asteria (island),"island, port",-750,2100,263241,Nisída Asterís,ISL,Q1171909,Asterida,38.431388888889,20.598055555556,,,,,true,false,true,true,false
530824,Bouthroton,"settlement, port, theatre, archaeological-site",-750,2100,363394,,ANS,Q188694,Butrint,39.746067,20.020534,,,,,true,false,true,true,false
530824,Bouthroton,"settlement, port, theatre, archaeological-site",-750,2100,363394,,ANS,Q22002796,Butrint,39.74613,20.02121,,,,,true,false,true,true,false
530824,Bouthroton,"settlement, port, theatre, archaeological-site",-750,2100,9072880,,PPL,,,,,,,,,false,false,true,false,false
530826,Cephallania (island),island,-750,2100,260311,Kefalonia,ISL,Q178488,Cephalonia,38.265,20.5525,,,,,true,false,true,true,false
530834,Corcyra (settlement),settlement,-750,2100,2463678,Corfu,ISL,Q121378,Corfu,39.6,19.87,,,,,true,false,true,true,false
530834,Corcyra (settlement),settlement,-750,2100,2463679,Corfu,PPLA,Q205832,Corfu,39.623888888889,19.921388888889,,,,,true,false,true,true,false
530834,Corcyra (settlement),settlement,-750,2100,8133855,,ADM3,Q12875675,Corfu Municipality,39.61666667,19.81666667,,,,,true,false,true,true,false
530835,Corcyra (island),island,-750,2100,2463676,Nomós Kerkýras,ADM2,Q842235,Corfu Regional Unit,39.66666667,19.75,,,,,true,false,true,true,false
530835,Corcyra (island),island,-750,2100,8133855,,ADM3,Q12875675,Corfu Municipality,39.61666667,19.81666667,,,,,true,false,true,true,false
530843,Dodona (Epirus),settlement,-750,640,11395564,Dodona,ANS,,,,,,,,,false,false,true,false,false
530843,Dodona (Epirus),settlement,-750,640,263020,Dodoni,PPL,Q382317,Dodona,39.546389,20.787778,,,,,true,false,true,true,false
530848,Drymos,settlement,300,640,262892,Drymós,PPL,Q12876474,Drymos,38.88111111,21.01916667,,,,,true,false,true,true,false
530871,Epirus,"region, label",-750,640,261765,Ípeiros,RGN,,,,,,,,,false,false,true,false,false
530905,Ithaca (settlement),settlement,-750,2099,261707,Ithaca,ISL,Q187471,Ithaca,38.416666666667,20.666666666667,,,,,true,false,true,true,false
530905,Ithaca (settlement),settlement,-750,2099,8133849,,ADM3,Q20379349,Ithaca Municipality,38.4337,20.703,,,,,true,false,true,true,false
530906,Ithaca (island),island,-750,2100,261707,Ithaca,ISL,Q187471,Ithaca,38.416666666667,20.666666666667,,,,,true,false,true,true,false
530906,Ithaca (island),island,-750,2100,261708,Itháki,PPL,Q3555023,Vathy,38.3647,20.7202,,,,,true,false,true,true,false
530906,Ithaca (island),island,-750,2100,8133849,,ADM3,Q20379349,Ithaca Municipality,38.4337,20.703,,,,,true,false,true,true,false
530920,Kassiope,settlement,-330,2099,2463701,Kassiopi,PPL,Q1735279,Kassiopi,39.7883,19.9207,,,,,true,false,true,true,false
530922,Kassope,"settlement, plaza",-750,300,260837,Kassópi,RUIN,Q380844,Kassope,39.145572,20.673759,,,,,true,false,true,true,false
530942,Kestrine/Kammania,"region, label",-550,300,253538,Kestríni,PPL,Q21500273,Kestrini,39.559722222222,20.1975,,,,,true,false,true,true,false
530974,Leucas,settlement,-750,640,258438,Lefkada,PPLA2,Q941736,Lefkada,38.830277777778,20.704444444444,,,,,true,false,true,true,false
530974,Leucas,settlement,-750,640,258445,Lefkada,ADM2,Q1248071,Lefkada Regional Unit,38.75,20.66666667,,,,,true,false,true,true,false
530975,Leucas (island),island,-750,2100,258437,Lefkas,ISL,Q190138,Lefkada,38.717778,20.643889,,,,,true,false,true,true,false
530980,Limnaia,"settlement, acropolis",-550,-30,253029,Limnaia,PPL,Q21570489,"Limnaia, Aitoloakarnania",38.83797,21.18,,,,,true,false,true,true,false
530986,Withdrawn (duplicate): Lysimacheia,settlement,-750,300,258250,Lysimacheia,PPL,Q15961369,Lysimacheia,38.545555555556,21.337777777778,,,,,true,false,true,true,false
531016,Oiniadai,"settlement, port",-550,300,7732664,,ANS,Q2016870,Oiniadai,38.40916667,21.19583333,,,,,true,false,true,true,false
531024,Voulista Panagia,"fortified-settlement, acropolis, settlement-modern",-750,2100,256256,Oropós,PPL,Q21500667,Oropos,39.163888888889,20.718333333333,,,,,true,false,true,true,false
531034,Palairos,"settlement, archaeological-site",-750,300,256054,Pálairos,PPL,Q981081,Palairos,38.780925,20.878497222222,,,,,true,false,true,true,false
531045,Parapotamos,"cemetery, tell, tumulus",-330,1923,255753,Parapótamos,PPL,Q784681,Parapotamos,39.54805374,20.32305527,,,,,true,false,true,true,false
531048,Paxoi (islands),"archipelago, label",-330,300,255652,Ýfalos Paxoí,RF,Q25006412,Ýfalos Paxoí,39.22475,20.17047,,,,,true,false,true,true,false
531048,Paxoi (islands),"archipelago, label",-330,300,255654,Gaios,PPLA3,Q2975318,Gaios,39.197138888889,20.185194444444,,,,,true,false,true,true,false
531048,Paxoi (islands),"archipelago, label",-330,300,8133911,,ADM3,Q2793100,Paxi Municipality,39.2075,20.16138889,,,,,true,false,true,true,false
531049,Paxos (island),island,-330,2100,255653,Paxi,ISL,Q719518,Paxos,39.2,20.166666666667,,,,,true,false,true,true,false
531075,Propaxos (island),island,-30,2100,265070,Antipaxos,ISL,Q492133,Antipaxos,39.148611111111,20.231388888889,,,,,true,false,true,true,false
531078,Ptychia (island),island,-550,2100,2463552,Vido Island,ISL,Q68605,Vido,39.641666666667,19.925,,,,,true,false,true,true,false
531093,Same/Samos (settlement),"settlement, settlement-modern",-550,2099,254123,Sami,PPL,Q1021651,Sami,38.251409,20.647527,,,,,true,false,true,true,false
531104,Stratos,settlement,-750,300,253130,Stratos,PPL,Q1795792,Stratos,38.66667,21.31667,,,,,true,false,true,true,false
531107,Sybota (islands),"archipelago, island",-550,2100,253750,Sývota,PPL,Q2096196,Syvota,39.40766,20.24025,,,,,true,false,true,true,false
531120,Thyamis Pr.,cape,-330,2100,261605,Ákra Kalamás,CAPE,Q25053241,Cape Kalamas,39.554722222222,20.149444444444,,,,,true,false,true,true,false
531124,T(o)maros (mountain),mountain,-550,2100,252829,Óros Tómaros,MT,Q3562231,Tomaros,39.488,20.791,,,,,true,false,true,true,false
531154,Zakythos/Zacynthus (settlement),"settlement, archaeological-site",-750,640,251280,Zakynthos,PPLA2,Q144869,Zakynthos,37.782875,20.896179,,,,,true,false,true,true,false
531155,Zacynthus (island),island,-750,2100,251276,Nomós Zakýnthou,ADM2,Q1542407,Zakynthos Regional Unit,37.7677,20.803,,,,,true,false,true,true,false
531155,Zacynthus (island),island,-750,2100,251279,Zakynthos,ISL,Q144880,Zakynthos,37.8,20.75,,,,,true,false,true,true,false
531155,Zacynthus (island),island,-750,2100,8133854,,ADM3,Q12875663,Zakynthos Municipality,37.8,20.75,,,,,true,false,true,true,false
532675709,Lago dell'Accesa (lake),lake,1700,2100,3183555,,LK,Q3825868,Lago dell'Accesa,42.98825,10.895494444444,,,,,true,false,true,true,false
534964140,Gaziantep,"settlement, settlement-modern",-6200,2099,314829,,ADM1,Q483154,Gaziantep Province,37.08333,37.33333,,,,,true,false,true,true,false
534964140,Gaziantep,"settlement, settlement-modern",-6200,2099,314830,,PPLA,Q93338,Gaziantep,37.062777777778,37.379166666667,,,,,true,false,true,true,false
535296216,Amphitheater of Alba Fucens,"amphitheatre, archaeological-site",-30,2100,11203691,Anfiteatro di Alba Fucens,ANS,Q21011990,amphitheatre of Alba Fucens,42.07718,13.412313,,,,,true,false,true,true,false
535332999,Gimilena,"settlement, settlement-modern",640,2100,2516386,Jamilena,PPLA3,Q24013255,Jamilena,37.74717,-3.91433,,,,,true,false,true,true,false
535332999,Gimilena,"settlement, settlement-modern",640,2100,6358501,,ADM3,Q1756724,Jamilena,37.7465551,-3.9110067,,,,,true,false,true,true,false
53611473,Qasr al-Mshatta,architecturalcomplex,661,750,247593,Qaşr al Mushattá,ANS,,,,,,,,,false,false,true,false,false
536839380,The Great Sphinx,monument,-2670,2100,362903,,MNMT,Q130958,The Great Sphinx,29.97527,31.13768,,,,,true,false,true,true,false
537979353,Roman amphitheater of Milan,amphitheatre,-30,2100,8133661,,RUIN,,,,,,,,,false,false,true,false,false
540599,Agrinion,"settlement, settlement-modern",-550,2100,265560,Agrinio,PPLA3,Q396807,Agrinio,38.6264,21.409,,,,,true,false,true,true,false
540601,Aidepsos? (polis),settlement-modern,-750,300,265544,Edipsos,PPL,,,,,,,,,false,false,true,false,false
540602,Aidepsos (spa),"settlement, bath",-550,640,265544,Edipsos,PPL,,,,,,,,,false,false,true,false,false
540616,Akrai?,settlement,-330,640,258225,Akres,PPL,Q21570284,Akres,38.505555555556,21.587777777778,,,,,true,false,true,true,false
540617,Akraiphiai,"settlement, acropolis",-750,640,7733350,,PPL,,,,,,,,,false,false,true,false,false
540619,Alalkomenai,settlement,-550,300,265379,Alalkomenés,PPL,Q4705777,Alalkomenes,38.409722222222,22.985555555556,,,,,true,false,true,true,false
540626,Ambrossos,settlement,-750,2100,263034,Dístomo,PPLA3,Q478649,Distomum,38.42931944,22.66728333,,,,,true,false,true,true,false
540628,Amphiareion,sanctuary,-550,640,8378630,,ANS,Q474656,Amphiareion of Oropos,38.29138889,23.84555556,,,,,true,false,true,true,false
540629,Amphikleia,settlement,-750,640,265191,Amfiklia,PPL,Q1752471,Amfikleia,38.639,22.5915,,,,,true,false,true,true,false
540629,Amphikleia,settlement,-750,640,9535021,,RSTNQ,,,,,,,,,false,false,true,false,false
540630,Amphissa,settlement,-750,640,265187,Amfissa,PPLA2,Q470481,Amfissa,38.525277777778,22.375277777778,,,,,true,false,true,true,false
540639,Anthedon,"settlement, port",-750,640,8224025,,ANS,Q2857905,Anthedon,38.498583,23.448834,,,,,true,false,true,true,false
540642,Antikyra,"settlement, port",-750,1999,265082,Antikyra,PPL,Q680099,Anticyra,38.38333333,22.63333333,,,,,true,false,true,true,false
540658,Argithea,settlement,-550,300,264515,Argithéa,PPL,Q21504026,Argithéa,39.356388888889,21.537777777778,,,,,true,false,true,true,false
540658,Argithea,settlement,-550,300,8133980,,ADM3,Q2634096,Argithea Municipality,39.294,21.5154,,,,,true,false,true,true,false
540662,Armenion,settlement,-750,640,264594,Arméni,PPL,Q16915621,Armenio,39.488,22.69758,,,,,true,false,true,true,false
540667,Artemision,"sanctuary, temple-2",-750,640,264551,Artemísio,PPL,Q1728291,Artemisio,39.0125,23.226944444444,,,,,true,false,true,true,false
540667,Artemision,"sanctuary, temple-2",-750,640,264551,Artemísio,PPL,Q751576,Artemisio municipality,39.009814,23.22763,,,,,true,false,true,true,false
540685097,Roman amphitheater of Catania,amphitheatre,-30,2100,10282013,Anfiteatro Romano Catania,HSTS,Q2844406,Roman amphitheatre of Catania,37.507361,15.085417,,,,,true,false,true,true,false
540687,Azoros,"fort-2, settlement",-330,2099,251706,Ázoros,PPL,Q12872210,Azoros,39.998888888889,22.071944444444,,,,,true,false,true,true,false
540689,Boeotia,region,-550,300,251851,Nomós Voiotías,ADM2,Q8257871,Boeotia Regional Unit,38.44,22.88,,,,,true,false,true,true,false
540689,Boeotia,region,-550,300,263441,Boeotia,RGN,,,,,,,,,false,false,true,false,false
540701,Chaeronea,"settlement, acropolis",-750,2100,260176,Chaeronea,PPL,Q549874,Chaeronea,38.495,22.8475,,,,,true,false,true,true,false
540703,Chalcis,settlement,-750,640,260133,Chalcis,PPLA2,Q200133,Chalcis,38.4625,23.595,,,,,true,false,true,true,false
540703,Chalcis,settlement,-750,640,8133729,,ADM3,Q12875805,Chalkideon Municipality,38.45065,23.56306,,,,,true,false,true,true,false
540705,Chalia,"church-2, settlement",-750,2099,262869,Drosia,PPL,Q21540674,Drosiá,38.484166666667,23.547777777778,,,,,true,false,true,true,false
540721,Daphnos (river),river,1700,2100,263288,Dáfnos,PPL,Q12875589,Dafnos,38.639166666667,22.0975,,,,,true,false,true,true,false
540723,Daulis,"settlement, acropolis",-750,2100,263230,Dávleia,PPL,Q2532058,Davleia,38.5149,22.7329,,,,,true,false,true,true,false
540726,Delphi,"sanctuary, settlement",-750,2100,263219,Delphi,PPL,Q954068,Delphi,38.4807,22.4923,,,,,true,false,true,true,false
540726,Delphi,"sanctuary, settlement",-750,2100,8133744,,ADM3,Q1021606,Delfi Municipality,38.5763,22.389,,,,,true,false,true,true,false
540726,Delphi,"sanctuary, settlement",-750,2100,8365399,,ANS,Q7617753,Stoa of the Athenians,38.4821,22.5019,,,,,true,false,true,true,false
540730,Demetrias (Magnesian),settlement,-750,2099,7732655,,ANS,Q1150349,Demetrias,39.342722,22.932121,,,,,true,false,true,true,false
540743,Drymaia,settlement,-750,640,262905,Drimea,PPL,Q12876472,Drymaia,38.70798,22.55938,,,,,true,false,true,true,false
540746,Dystos,"tower-defensive, settlement",-750,1499,263031,Lake Dystos,LK,Q15057273,Lake Dystos,38.35333333,24.12583333,,,,,true,false,true,true,false
540746,Dystos,"tower-defensive, settlement",-750,1499,263032,Dýstos,PPL,Q12876522,Disto,38.37833333,24.12444444,,,,,true,false,true,true,false
540746,Dystos,"tower-defensive, settlement",-750,1499,263033,Dýstos,ANS,,,,,,,,,false,false,true,false,false
540755,Elateia,"settlement, archaeological-site, settlement-modern",-750,2100,262776,Elateia,PPL,Q2708960,"Elateia, Phthiotis",38.62545,22.76642,,,,,true,false,true,true,false
540756,Eleutherai,"settlement, fort",-750,300,11035195,Eleftheraí,ANS,,,,,,,,,false,false,true,false,false
540767,Eretria (Thessaly),"defensive-wall, settlement",-750,300,262627,Erétria,PPL,Q12877264,Erétria,39.296111111111,22.615833333333,,,,,true,false,true,true,false
540771,Erythrai,settlement,-750,640,262609,Erythres,PPL,Q2714769,Erythres,38.2164,23.3221,,,,,true,false,true,true,false
540782,Eupalion,"settlement, acropolis",-550,2099,262576,Efpálio,PPL,Q1223774,Efpalio,38.4196,21.928,,,,,true,false,true,true,false
540783,Euripos,"water-open, bridge, strait",1700,2100,260133,Chalcis,PPLA2,Q200133,Chalcis,38.4625,23.595,,,,,true,false,true,true,false
540792,Gomphoi,settlement,-550,640,262007,Gómfoi,PPL,Q379272,Gomfoi,39.463611111111,21.6925,,,,,true,false,true,true,false
540793,Gonnoi,settlement,-750,640,261996,Gónnoi,PPL,Q3494031,Gonnus,39.860948,22.476245,,,,,true,false,true,true,false
540793,Gonnoi,settlement,-750,640,261996,Gónnoi,PPL,Q83754,Gonni Municipal Unit,39.86111,22.47611,,,,,true,false,true,true,false
540804,Halos,settlement,-900,640,7932563,,ANS,Q4734643,Alos,39.147914,22.826577,,,,,true,false,true,true,false
540837,Iolkos,settlement,-750,640,10792346,Iolkos,PPL,Q12364626,"Iolkos, Magnesia",39.367777777778,22.9725,,,,,true,false,true,true,false
540841,Ithome/Thamiai (Thessaly),"fort-2, settlement",-750,2099,262504,Fanári,PPL,Q20552981,Fanári,39.4095,21.801,,,,,true,false,true,true,false
540849,Kallipolis,"fort-2, settlement, fort",-750,2100,261426,Kállio,PPL,,,,,,,,,false,false,true,false,false
540861,Kerinthos,"settlement, acropolis",-750,300,259723,Kírinthos,PPL,Q21540630,Kirinthos,38.809722222222,23.443888888889,,,,,true,false,true,true,false
540868,Kirra,"settlement, archaeological-site",-750,1999,259720,Kírra,PPL,Q3554821,Kirra,38.4291,22.4417,,,,,true,false,true,true,false
540881,Korope,settlement,-750,300,9958225,,PPL,Q6432556,"Koropi, Magnesia",39.2925,22.147222222222,,,,,true,false,true,true,false
540886,Krannon/Ephyra,settlement,-750,300,258870,Krannónas,PPL,Q21501214,Krannonas,39.519444444444,22.318888888889,,,,,true,false,true,true,false
540902,Lamia,settlement,-550,640,11711279,Lamia,AIRQ,,,,,,,,,false,false,true,false,false
540902,Lamia,settlement,-550,640,258620,Lamia,PPLA,Q192980,Lamia,38.897222222222,22.431111111111,,,,,true,false,true,true,false
540902,Lamia,settlement,-550,640,8133738,,ADM3,Q16329968,Lamia Municipality,,,,,,,true,false,true,true,false
540904,Larisa Kremaste/Pelasgia,"settlement, fort",-550,640,255638,Pelasgia,PPL,Q2471029,Pelasgia,38.948152777778,22.841313888889,,,,,true,false,true,true,false
540905,Larissa,settlement,-750,2099,258576,Larissa,PPLA,Q178405,Larissa,39.638493,22.413061,,,,,true,false,true,true,false
540905,Larissa,settlement,-750,2099,8133786,,ADM3,Q12875709,Larissa Municipality,39.628,22.345,,,,,true,false,true,true,false
540906,Larymna (Boeotia),"settlement, port",-750,640,258577,Larymna,PPL,Q4894721,Larymna,38.5655,23.2853,,,,,true,false,true,true,false
540907,Lebadeia,settlement,-750,2099,258463,Livadeia,PPLA2,Q210698,Livadeia,38.436111111111,22.875,,,,,true,false,true,true,false
540913,Leuktra,"settlement, settlement-modern",-550,2100,258414,Léfktra,PPL,Q2606004,Leuctra,38.254444444444,23.182222222222,,,,,true,false,true,true,false
540915,Lilaia,settlement,-550,300,258330,Lilaía,PPL,Q12880224,Lilaia,38.63361111,22.49611111,,,,,true,false,true,true,false
540921,Lysimacheia,"church-2, settlement",-750,2099,258250,Lysimacheia,PPL,Q15961369,Lysimacheia,38.545555555556,21.337777777778,,,,,true,false,true,true,false
540926,Makra Kome,"settlement, fort",-550,2100,257975,Makrakomi,PPL,Q669967,Makrakomi,38.941665,22.115188,,,,,true,false,true,true,false
540927,Makyneia,settlement,-750,300,260534,Makýneia,PPL,Q21571357,Makyneia,38.346111111111,21.724444444444,,,,,true,false,true,true,false
540929,Maliacus Sinus,water-open,1700,2100,257856,Malian Gulf,GULF,Q549658,Malian Gulf,38.85833333,22.70555556,,,,,true,false,true,true,false
540945,Metapa,"church-2, settlement",-550,2099,261078,Kapsorachi,PPL,Q16322778,Kapsorrachi,38.5037,21.61418,,,,,true,false,true,true,false
540947,Metropolis (Thessaly),"settlement, archaeological-site",-750,300,256860,Mitrópoli,PPL,Q3859489,Mitropoli,39.3396,21.8372,,,,,true,false,true,true,false
540950,Mopsion,settlement,-750,300,11395684,Mopsion,PPLQ,,,,,,,,,false,false,true,false,false
540953,Mykalessos,settlement,-750,640,11395685,Mykalessos,PPLQ,,,,,,,,,false,false,true,false,false
540960,Naupactus,settlement,-550,1599,256639,Nafpaktos,PPLA3,Q782278,Nafpaktos,38.391666666667,21.8275,,,,,true,false,true,true,false
540975,Oinophyta?,settlement,-750,-30,256339,Oinofyta,PPL,Q1229333,Oenophyta,38.30764,23.63818,,,,,true,false,true,true,false
540987,Orchomenos/Orchomenus,settlement,-750,640,256268,Orchomenos,PPL,Q543895,Orchomenus,38.493,22.981,,,,,true,false,true,true,false
540992,Orthe/Phalanna,settlement,-750,640,11395683,Orthe,PPLQ,,,,,,,,,false,false,true,false,false
540993,Ossa (mountain),mountain,-550,2100,256236,Kíssavos,MT,Q25014427,Kissavos,39.795833333333,22.685,,,,,true,false,true,true,false
540997,Pagasaeus/Demetriacus Sinus,water-open,-30,2100,256201,Pagasitikós Kólpos,GULF,Q1185210,Pagasetic Gulf,39.25,23.0,,,,,true,false,true,true,false
541010,Panormos,"settlement, acropolis, settlement-modern",-750,2099,11002857,Panormos,PPL,,,,,,,,,false,false,true,false,false
541013,Parthenion,settlement,-550,300,255716,Parthénion,PPL,Q21540600,Parthéni,38.47586,23.96033,,,,,true,false,true,true,false
541020,Pelinna(ion)?,settlement,-750,640,255625,Pelinna,RUIN,Q7161470,Pelinna,39.576023,21.928024,,,,,true,false,true,true,false
541024,Peparethus (island),island,300,2100,253581,Skópelos,PPLA3,Q7536281,Skopelos,39.122,23.727,,,,,true,false,true,true,false
541024,Peparethus (island),island,300,2100,8133893,,ADM3,Q25162028,Skopelos Municipality,39.12891,23.69077,,,,,true,false,true,true,false
541028,Peteon,settlement,-750,300,256707,Mouríkion,PPL,Q12881230,Mouríki,38.42388889,23.355,,,,,true,false,true,true,false
541030,Peuma(ta),settlement,-750,300,9430884,,ANS,Q25166682,Peuma,39.2013,22.5315,,,,,true,false,true,true,false
541042,Pharsalus,"settlement, acropolis",-750,640,262462,Farsala,PPLA3,Q985596,Farsala,39.283333333333,22.383333333333,,,,,true,false,true,true,false
541044,Pherai,settlement,-750,640,252074,Velestino,PPLA3,Q7918899,Velestino,39.3817,22.745,,,,,true,false,true,true,false
541048,Phocis,region,,,262322,Phocis,ADM2,Q26915,Phocis Prefecture,38.5,22.25,,,,,true,false,false,false,false
541055,Phyliadon,fort,-550,-30,262421,Fyliadona,PPL,Q21533347,Fyliadona,39.058611111111,22.481111111111,,,,,true,false,true,true,false
541062,Pindus (mountain range),mountain,-30,2100,363258,,MTS,Q25118407,Pindus Mountains,40.08489,20.92517,,,,,true,false,true,true,false
541063,Plataea,"settlement, archaeological-site, abbey-church",-750,640,255093,Plataies,PPL,Q3566567,Plataies,38.21138889,23.26611111,,,,,true,false,true,true,false
541073,Proerna,settlement,-750,-30,254656,Proérna,PPLH,,,,,,,,,false,false,true,false,false
541073,Proerna,settlement,-750,-30,9431302,,ANS,Q16622363,Proerna,39.243,22.279,,,,,true,false,true,true,false
541077,Pteleon,"fort-2, tower-defensive, settlement",-10000,2099,254442,Pteleos,PPL,Q2001558,Pteleos,39.05,22.95,,,,,true,false,true,true,false
541080,Pyra,"sanctuary, temple-2",-750,640,255275,Pyrá,PPL,Q12884000,Pyra,38.74222222,22.27055556,,,,,true,false,true,true,false
541103,Skarpheia,settlement,-750,640,253685,Skarfia,PPL,Q12884495,Skarpheia,38.81,22.68277778,,,,,true,false,true,true,false
541104,Skiathos (settlement),"settlement, settlement-modern",-750,2099,253642,Skiathos,ISL,Q515085,Skiathos,39.169,23.4568,,,,,true,false,true,true,false
541104,Skiathos (settlement),"settlement, settlement-modern",-750,2099,253643,Skiathos,PPL,Q7534982,Skiathos,39.1652,23.4895,,,,,true,false,true,true,false
541104,Skiathos (settlement),"settlement, settlement-modern",-750,2099,8133939,,ADM3,Q25162005,Skiathos Municipality,39.1677,23.45788,,,,,true,false,true,true,false
541107,Skotoussa (Thessaly),settlement,-750,-30,253555,Skotoússa,PPL,Q21503961,Skotoussa,39.387222222222,22.500833333333,,,,,true,false,true,true,false
541108,Skyros (settlement),settlement,-750,640,253613,Skyros,ISL,Q208566,Scyrus,38.8725,24.525,,,,,true,false,true,true,false
541108,Skyros (settlement),settlement,-750,640,253614,Skýros,PPLA3,Q14623748,Skyros,38.90638889,24.56583333,,,,,true,false,true,true,false
541108,Skyros (settlement),settlement,-750,640,8133975,,ADM3,Q20917358,Skyros Municipality,38.86251,24.54984,,,,,true,false,true,true,false
541117,Styra,"settlement, port",-750,-30,253163,Stýra,PPL,Q47373,Styra,38.15575,24.24047,,,,,true,false,true,true,false
541127,Teichion?,fort,-550,-30,252867,Teíchio,PPL,Q16322980,Teichio,38.48777771,22.01055527,,,,,true,false,true,true,false
541138,Thebai/Thebae,"settlement, archaeological-site, findspot",-1600,2100,252910,Thebes,PPL,Q5760,Thebes,38.320833333333,23.317777777778,,,,,true,false,true,true,false
541139,Thermon,settlement,-750,300,252946,Thérmo,PPLA3,Q1762696,Thermo,38.573611111111,21.666388888889,,,,,true,false,true,true,false
541140,Thermopylae,"fort, pass",-550,2100,252943,Thermopylae,PPL,Q21533414,Thermopiles,38.799725,22.544822222222,,,,,true,false,true,true,false
541140,Thermopylae,"fort, pass",-550,2100,252944,Thermopylae,PASS,Q194450,Thermopylae,38.795555555556,22.536666666667,,,,,true,false,true,true,false
541140,Thermopylae,"fort, pass",-550,2100,7932565,,BTL,Q25162141,Q25162141,38.79594,22.53617,,,,,true,false,true,true,false
541141,Thespiai,"settlement, archaeological-site",-750,640,252942,Thespiae,PPL,Q12877906,Thespies,38.30361111,23.15,,,,,true,false,true,true,false
541146,Thisbe,"settlement, church",-750,640,252911,Thísvi,PPL,Q1154467,Thisvi Municipal Unit,38.2667,22.9667,,,,,true,false,true,true,false
541146,Thisbe,"settlement, church",-750,640,252911,Thísvi,PPL,Q3524772,Thisvi,38.2575,22.969166666667,,,,,true,false,true,true,false
541147,Thronion,fort,-750,-30,252884,Thronio,PPLH,,,,,,,,,false,false,true,false,false
541152,Tithorea/Neon,settlement,-550,2099,252841,Tithorea,PPL,Q2470929,Tithorea,38.58417,22.66765,,,,,true,false,true,true,false
541153,Tithronion,settlement,-550,300,261345,Tithronio,PPL,Q12885360,Tithronio,38.712777777778,22.581388888889,,,,,true,false,true,true,false
541161,Trichonion,settlement,-750,300,252653,Trichoni,PPL,Q21570303,Trichonio,38.5425,21.536666666667,,,,,true,false,true,true,false
541950317,Theatrum Pompei,"findspot, theatre",-30,2100,8644072,,ANS,,,,,,,,,false,false,true,false,false
548553086,Gandzasar,"church-2, abbey",1200,2100,584747,,PPL,Q2660769,Vəngli,40.057777777778,46.545555555556,,,,,true,false,true,true,false
550398,Achaiion,settlement,-750,2099,11694692,Achaiion,PPLQ,,,,,,,,,false,false,true,false,false
550434,Antigoneia/(Col. Augusta) Alexandria Troas,settlement,-330,640,7503415,,ANS,Q1393407,Alexandria Troas,39.75194444,26.15861111,,,,,true,false,true,true,false
550435,Antissa,settlement,-750,2100,11777562,Antissa,PPLH,,,,,,,,,false,false,true,false,false
550435,Antissa,settlement,-750,2100,265063,Antissa,PPL,Q583490,Antissa,39.23333333,25.98027778,,,,,true,false,true,true,false
550459,Asklepieion,"sanctuary, bath, spring, settlement, architecturalcomplex",-330,300,9888125,,ANS,,,,,,,,,false,false,true,false,false
550463,Assos/Apollonia,"settlement, archaeological-site",-750,2100,321658,,PPL,Q15979339,Behram,39.493333333333,26.333333333333,,,,,true,false,true,true,false
550463,Assos/Apollonia,"settlement, archaeological-site",-750,2100,7503416,,ANS,Q744631,Assos,39.490556,26.336667,,,,,true,false,true,true,false
